datetime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2020-03-10 16:02:06.413327,0.011,-0.005,1.033,0.21,0.56,1.05
2020-03-10 16:02:06.413344,0.005,-0.006,1.051,0.14,0.28,1.05
2020-03-10 16:02:06.413358,0.009000000000000001,-0.008,1.032,0.14,0.56,1.05
2020-03-10 16:02:06.418614,0.01,-0.006,1.032,0.14,0.56,0.98
2020-03-10 16:02:06.431513,0.011,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.431607,0.011,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:06.431636,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.431676,0.011,-0.006,1.029,0.14,0.49,1.05
2020-03-10 16:02:06.431728,0.011,-0.007,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.431777,0.011,-0.005,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.431823,0.011,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.431868,0.01,-0.006,1.03,0.21,0.42,1.05
2020-03-10 16:02:06.431912,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.431959,0.009000000000000001,-0.006,1.042,0.21,0.42,1.05
2020-03-10 16:02:06.432018,0.012,-0.006,1.029,0.21,0.49,1.05
2020-03-10 16:02:06.432062,0.011,-0.006,1.029,0.21,0.42,1.05
2020-03-10 16:02:06.432107,0.013000000000000001,-0.007,1.025,0.21,0.56,1.05
2020-03-10 16:02:06.432153,0.013000000000000001,-0.006,1.024,0.21,0.28,1.05
2020-03-10 16:02:06.432197,0.012,-0.005,1.038,0.21,0.56,1.05
2020-03-10 16:02:06.432242,0.013000000000000001,-0.005,1.029,0.21,0.56,1.05
2020-03-10 16:02:06.432287,0.013000000000000001,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.432331,0.012,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:06.432377,0.013000000000000001,-0.006,1.031,0.21,0.56,1.12
2020-03-10 16:02:06.432423,0.013000000000000001,-0.005,1.029,0.21,0.56,1.05
2020-03-10 16:02:06.432468,0.014,-0.006,1.034,0.14,0.56,1.05
2020-03-10 16:02:06.432513,0.011,-0.005,1.031,0.14,0.56,1.05
2020-03-10 16:02:06.432559,0.013000000000000001,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:06.432605,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.432650,0.014,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.432695,0.013000000000000001,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.432741,0.013000000000000001,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.432786,0.013000000000000001,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.432832,0.012,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.432879,0.012,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:06.432923,0.012,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.432970,0.012,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.433003,0.012,-0.005,1.032,0.21,0.49,0.98
2020-03-10 16:02:06.433062,0.013000000000000001,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.433110,0.013000000000000001,-0.006,1.03,0.21,0.49,0.98
2020-03-10 16:02:06.433156,0.012,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.433203,0.012,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.433248,0.011,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.433294,0.013000000000000001,-0.007,1.029,0.21,0.49,1.05
2020-03-10 16:02:06.433340,0.012,-0.007,1.03,0.14,0.56,1.05
2020-03-10 16:02:06.433386,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.433431,0.012,-0.005,1.031,0.21,0.49,1.12
2020-03-10 16:02:06.433476,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.433523,0.013000000000000001,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.433569,0.013000000000000001,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:06.433616,0.012,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.433662,0.013000000000000001,-0.005,1.031,0.21,0.49,0.98
2020-03-10 16:02:06.433707,0.013000000000000001,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.433752,0.012,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.433797,0.013000000000000001,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.433842,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.433886,0.012,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.433934,0.013000000000000001,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:06.433979,0.012,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:06.434024,0.013000000000000001,-0.005,1.032,0.14,0.49,1.05
2020-03-10 16:02:06.434069,0.012,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.434114,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:06.434158,0.012,-0.005,1.032,0.21,0.42,1.05
2020-03-10 16:02:06.434204,0.012,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.434238,0.012,-0.006,1.033,0.21,0.56,1.05
2020-03-10 16:02:06.434281,0.012,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.434327,0.013000000000000001,-0.004,1.033,0.21,0.35000000000000003,1.05
2020-03-10 16:02:06.434373,0.014,-0.007,1.034,0.21,0.49,1.12
2020-03-10 16:02:06.434419,0.014,-0.006,1.03,0.21,0.49,0.98
2020-03-10 16:02:06.434465,0.014,-0.006,1.035,0.14,0.56,1.05
2020-03-10 16:02:06.434511,0.013000000000000001,-0.006,1.034,0.21,0.56,1.05
2020-03-10 16:02:06.434544,0.012,-0.006,1.034,0.14,0.56,1.05
2020-03-10 16:02:06.434579,0.014,-0.005,1.032,0.21,0.49,0.98
2020-03-10 16:02:06.434625,0.015,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.434659,0.013000000000000001,-0.005,1.031,0.14,0.56,1.12
2020-03-10 16:02:06.434693,0.013000000000000001,-0.005,1.03,0.21,0.56,1.05
2020-03-10 16:02:06.434745,0.012,-0.007,1.033,0.21,0.56,1.05
2020-03-10 16:02:06.434779,0.015,-0.005,1.029,0.21,0.63,1.05
2020-03-10 16:02:06.434815,0.013000000000000001,-0.005,1.031,0.21,0.63,1.05
2020-03-10 16:02:06.434861,0.013000000000000001,-0.006,1.03,0.14,0.56,1.05
2020-03-10 16:02:06.434894,0.014,-0.005,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.434929,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.435089,0.014,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.435129,0.012,-0.007,1.03,0.14,0.56,1.05
2020-03-10 16:02:06.435172,0.014,-0.005,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.435222,0.013000000000000001,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.435269,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.435303,0.012,-0.006,1.028,0.21,0.56,1.05
2020-03-10 16:02:06.435327,0.012,-0.006,1.032,0.14,0.49,1.05
2020-03-10 16:02:06.435364,0.012,-0.006,1.03,0.21,0.42,1.05
2020-03-10 16:02:06.435410,0.012,-0.006,1.028,0.14,0.56,1.05
2020-03-10 16:02:06.435446,0.013000000000000001,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:06.435466,0.013000000000000001,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.435525,0.012,-0.006,1.028,0.21,0.49,1.05
2020-03-10 16:02:06.435559,0.014,-0.006,1.033,0.14,0.56,1.05
2020-03-10 16:02:06.435591,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.435611,0.013000000000000001,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.435667,0.013000000000000001,-0.004,1.033,0.21,0.49,1.05
2020-03-10 16:02:06.435699,0.013000000000000001,-0.004,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.435727,0.013000000000000001,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.435796,0.013000000000000001,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.435815,0.012,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.435830,0.013000000000000001,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.435844,0.013000000000000001,-0.005,1.03,0.14,0.49,1.05
2020-03-10 16:02:06.435858,0.013000000000000001,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.435919,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.435957,0.013000000000000001,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.435995,0.012,-0.006,1.03,0.14,0.56,1.05
2020-03-10 16:02:06.436464,0.013000000000000001,-0.006,1.032,0.21,0.49,0.98
2020-03-10 16:02:06.441665,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.446840,0.012,-0.004,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.446885,0.012,-0.005,1.028,0.14,0.56,1.05
2020-03-10 16:02:06.446901,0.013000000000000001,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.446914,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.446926,0.013000000000000001,-0.005,1.031,0.21,0.49,1.12
2020-03-10 16:02:06.452127,0.013000000000000001,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:06.452368,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.452411,0.013000000000000001,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.467803,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.478100,0.013000000000000001,-0.006,1.03,0.21,0.49,0.98
2020-03-10 16:02:06.478156,0.013000000000000001,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.478254,0.012,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:06.493593,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.503900,0.012,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.514177,0.013000000000000001,-0.005,1.03,0.21,0.56,1.05
2020-03-10 16:02:06.514223,0.013000000000000001,-0.005,1.031,0.21,0.49,1.12
2020-03-10 16:02:06.514301,0.013000000000000001,-0.006,1.031,0.21,0.49,1.12
2020-03-10 16:02:06.514331,0.014,-0.005,1.031,0.21,0.56,1.12
2020-03-10 16:02:06.519485,0.012,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.519518,0.012,-0.005,1.033,0.21,0.49,1.05
2020-03-10 16:02:06.555235,0.013000000000000001,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.560395,0.012,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:06.565732,0.012,-0.006,1.031,0.21,0.49,0.98
2020-03-10 16:02:06.576099,0.013000000000000001,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.576153,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.576233,0.012,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.591579,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.617121,0.013000000000000001,-0.005,1.031,0.21,0.56,1.12
2020-03-10 16:02:06.622313,0.012,-0.005,1.031,0.21,0.49,1.12
2020-03-10 16:02:06.637706,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.663235,0.013000000000000001,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.668448,0.012,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.673769,0.013000000000000001,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:06.678975,0.013000000000000001,-0.006,1.033,0.21,0.49,1.05
2020-03-10 16:02:06.679004,0.014,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.679021,0.013000000000000001,-0.005,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.679112,0.012,-0.005,1.033,0.21,0.42,1.05
2020-03-10 16:02:06.679141,0.012,-0.005,1.031,0.14,0.56,1.05
2020-03-10 16:02:06.684282,0.013000000000000001,-0.005,1.032,0.14,0.49,1.05
2020-03-10 16:02:06.717427,0.012,-0.007,1.032,0.14,0.56,1.05
2020-03-10 16:02:06.737972,0.012,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:06.753251,0.012,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:06.768619,0.012,-0.006,1.032,0.14,0.49,1.05
2020-03-10 16:02:06.773889,0.012,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.779069,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.784461,0.013000000000000001,-0.005,1.031,0.14,0.56,1.05
2020-03-10 16:02:06.789638,0.014,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.794846,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:06.800026,0.013000000000000001,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:06.805198,0.013000000000000001,-0.005,1.032,0.21,0.49,0.98
2020-03-10 16:02:06.817527,0.013000000000000001,-0.005,1.031,0.21,0.49,1.12
2020-03-10 16:02:06.817646,0.012,-0.006,1.031,0.21,0.56,1.12
2020-03-10 16:02:06.822872,0.013000000000000001,-0.006,1.026,0.21,0.56,1.05
2020-03-10 16:02:06.822918,0.012,-0.005,1.035,0.14,0.56,1.05
2020-03-10 16:02:06.822965,0.013000000000000001,-0.005,1.032,0.21,0.56,1.05
2020-03-10 16:02:06.822981,0.013000000000000001,-0.005,1.031,0.21,0.42,1.05
2020-03-10 16:02:06.838514,0.014,-0.005,1.031,0.21,0.49,0.98
2020-03-10 16:02:06.848864,0.012,-0.006,1.03,0.14,0.56,1.05
2020-03-10 16:02:06.854066,0.012,-0.007,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.869431,0.012,-0.004,1.033,0.21,0.49,1.05
2020-03-10 16:02:06.874682,0.011,-0.005,1.034,0.14,0.63,1.05
2020-03-10 16:02:06.879997,0.011,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:06.880043,0.013000000000000001,-0.007,1.033,0.21,0.49,1.05
2020-03-10 16:02:06.880133,0.012,-0.005,1.032,0.21,0.42,1.05
2020-03-10 16:02:06.880231,0.014,-0.004,1.026,0.14,0.56,1.05
2020-03-10 16:02:06.885360,0.012,-0.005,1.029,0.21,0.49,0.98
2020-03-10 16:02:06.890547,0.013000000000000001,-0.006,1.031,0.14,0.84,1.05
2020-03-10 16:02:06.895857,0.011,-0.004,1.031,0.21,0.56,1.05
2020-03-10 16:02:06.906128,0.01,-0.006,1.03,0.14,0.49,1.05
2020-03-10 16:02:06.911457,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:06.911501,0.012,-0.005,1.031,0.21,0.49,1.12
2020-03-10 16:02:06.911608,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:06.911636,0.012,-0.006,1.016,0.14,0.56,1.05
2020-03-10 16:02:06.911655,0.011,-0.006,1.034,0.21,0.56,1.05
2020-03-10 16:02:06.911668,0.012,-0.006,1.028,0.21,0.49,1.05
2020-03-10 16:02:06.927182,0.011,-0.006,1.032,0.21,0.42,0.98
2020-03-10 16:02:06.947656,0.011,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:06.963038,0.013000000000000001,-0.007,1.032,0.21,0.49,1.05
2020-03-10 16:02:06.978482,0.011,-0.005,1.033,0.21,0.49,1.05
2020-03-10 16:02:06.988804,0.011,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.001092,0.012,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.011468,0.012,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:07.016687,0.012,-0.006,1.028,0.14,0.56,1.05
2020-03-10 16:02:07.027338,0.01,-0.007,1.033,0.21,0.56,1.05
2020-03-10 16:02:07.042707,0.011,-0.006,1.034,0.21,0.49,1.05
2020-03-10 16:02:07.042875,0.011,-0.006,1.033,0.14,0.56,0.98
2020-03-10 16:02:07.042902,0.012,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.042919,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.053200,0.012,-0.007,1.032,0.21,0.56,1.05
2020-03-10 16:02:07.058424,0.011,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.073846,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.079119,0.01,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:07.079156,0.011,-0.006,1.031,0.14,0.56,0.98
2020-03-10 16:02:07.079249,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.079274,0.01,-0.006,1.039,0.21,0.56,1.05
2020-03-10 16:02:07.084391,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.099757,0.011,-0.006,1.033,0.21,0.42,1.05
2020-03-10 16:02:07.105106,0.011,-0.006,1.036,0.21,0.49,1.05
2020-03-10 16:02:07.120486,0.011,-0.007,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.120578,0.011,-0.006,1.031,0.21,0.49,1.12
2020-03-10 16:02:07.141120,0.01,-0.006,1.035,0.21,0.49,1.05
2020-03-10 16:02:07.161605,0.012,-0.006,1.031,0.21,0.56,0.98
2020-03-10 16:02:07.187157,0.012,-0.007,1.03,0.14,0.56,1.05
2020-03-10 16:02:07.197458,0.01,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.210304,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.210423,0.011,-0.005,1.03,0.21,0.56,1.05
2020-03-10 16:02:07.215590,0.012,-0.006,1.026,0.21,0.42,1.05
2020-03-10 16:02:07.215618,0.011,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.215633,0.011,-0.005,1.031,0.14,0.49,1.12
2020-03-10 16:02:07.215744,0.012,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:07.231275,0.011,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.246831,0.01,-0.007,1.028,0.14,0.56,1.05
2020-03-10 16:02:07.267322,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.282325,0.011,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.282370,0.011,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:07.282385,0.01,-0.005,1.033,0.21,0.49,1.05
2020-03-10 16:02:07.282467,0.011,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:07.287618,0.012,-0.005,1.028,0.21,0.49,1.05
2020-03-10 16:02:07.287700,0.011,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.320750,0.011,-0.007,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.336160,0.01,-0.006,1.033,0.21,0.49,1.05
2020-03-10 16:02:07.336283,0.011,-0.006,1.032,0.21,0.56,1.05
2020-03-10 16:02:07.336299,0.011,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.336355,0.012,-0.006,1.03,0.21,0.56,0.98
2020-03-10 16:02:07.336368,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.336474,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.352036,0.012,-0.006,1.032,0.21,0.49,0.98
2020-03-10 16:02:07.357337,0.012,-0.005,1.031,0.21,0.56,0.98
2020-03-10 16:02:07.362503,0.012,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.367736,0.012,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.372984,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.373082,0.011,-0.005,1.027,0.21,0.49,1.05
2020-03-10 16:02:07.373210,0.01,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.373342,0.012,-0.005,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.378552,0.012,-0.006,1.033,0.21,0.56,1.05
2020-03-10 16:02:07.393914,0.011,-0.006,1.034,0.14,0.56,1.05
2020-03-10 16:02:07.399094,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.404308,0.01,-0.006,1.03,0.14,0.56,1.05
2020-03-10 16:02:07.404421,0.01,-0.004,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.404444,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.419912,0.012,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.430187,0.011,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.435478,0.011,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.445932,0.013000000000000001,-0.007,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.466394,0.013000000000000001,-0.006,1.032,0.21,0.49,1.12
2020-03-10 16:02:07.476822,0.01,-0.007,1.043,0.21,0.56,1.05
2020-03-10 16:02:07.487127,0.011,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.492347,0.011,-0.006,1.028,0.21,0.49,1.05
2020-03-10 16:02:07.497612,0.01,-0.006,1.033,0.21,0.42,1.05
2020-03-10 16:02:07.512986,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.513036,0.011,-0.004,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.513123,0.01,-0.004,1.027,0.21,0.49,1.05
2020-03-10 16:02:07.518281,0.011,-0.005,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.528695,0.01,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:07.538980,0.012,-0.005,1.028,0.14,0.56,1.05
2020-03-10 16:02:07.539031,0.012,-0.005,1.028,0.21,0.49,1.05
2020-03-10 16:02:07.539162,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.539192,0.011,-0.005,1.033,0.14,0.56,0.98
2020-03-10 16:02:07.539210,0.011,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.549608,0.011,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.560004,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:07.580487,0.012,-0.005,1.03,0.21,0.56,1.05
2020-03-10 16:02:07.590778,0.011,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.596069,0.013000000000000001,-0.005,1.034,0.21,0.49,1.12
2020-03-10 16:02:07.602771,0.011,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.602817,0.013000000000000001,-0.006,1.032,0.14,0.42,1.05
2020-03-10 16:02:07.602877,0.011,-0.006,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.602892,0.012,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.602907,0.012,-0.005,1.032,0.21,0.35000000000000003,1.05
2020-03-10 16:02:07.602923,0.011,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:07.628819,0.012,-0.005,1.032,0.14,0.56,1.12
2020-03-10 16:02:07.644211,0.011,-0.005,1.03,0.14,0.56,1.05
2020-03-10 16:02:07.654822,0.011,-0.007,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.670213,0.01,-0.005,1.04,0.21,0.56,1.05
2020-03-10 16:02:07.675528,0.011,-0.006,1.022,0.21,0.35000000000000003,1.05
2020-03-10 16:02:07.680697,0.013000000000000001,-0.005,1.042,0.21,0.56,1.05
2020-03-10 16:02:07.685913,0.012,-0.006,1.035,0.21,0.49,1.05
2020-03-10 16:02:07.685941,0.012,-0.008,1.035,0.21,0.56,1.05
2020-03-10 16:02:07.685958,0.011,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.701306,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:07.716679,0.012,-0.008,1.029,0.14,0.56,1.05
2020-03-10 16:02:07.716715,0.011,-0.006,1.031,0.14,0.56,0.98
2020-03-10 16:02:07.727059,0.012,-0.005,1.029,0.21,0.56,1.05
2020-03-10 16:02:07.742433,0.011,-0.004,1.032,0.14,0.63,1.05
2020-03-10 16:02:07.757819,0.011,-0.005,1.033,0.21,0.49,1.05
2020-03-10 16:02:07.757865,0.011,-0.006,1.029,0.21,0.56,1.05
2020-03-10 16:02:07.773275,0.012,-0.006,1.029,0.14,0.49,1.05
2020-03-10 16:02:07.778521,0.009000000000000001,-0.006,1.034,0.14,0.56,1.05
2020-03-10 16:02:07.783667,0.011,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.809187,0.012,-0.006,1.033,0.21,0.56,1.05
2020-03-10 16:02:07.814415,0.01,-0.005,1.031,0.21,0.49,1.05
2020-03-10 16:02:07.824656,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:07.829821,0.012,-0.005,1.032,0.14,0.56,1.05
2020-03-10 16:02:07.834920,0.012,-0.005,1.033,0.14,0.56,1.05
2020-03-10 16:02:07.845188,0.011,-0.005,1.03,0.21,0.07,1.05
2020-03-10 16:02:07.860824,0.012,-0.006,1.031,0.14,0.56,1.05
2020-03-10 16:02:07.881313,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.891700,0.011,-0.005,1.036,0.14,0.7000000000000001,1.05
2020-03-10 16:02:07.896923,0.012,-0.005,1.028,0.14,0.56,1.05
2020-03-10 16:02:07.902145,0.01,-0.005,1.031,0.21,0.49,1.12
2020-03-10 16:02:07.902294,0.012,-0.005,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.907453,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:07.919844,0.011,-0.007,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.925191,0.012,-0.006,1.032,0.14,0.56,1.05
2020-03-10 16:02:07.925274,0.011,-0.006,1.031,0.14,0.49,1.05
2020-03-10 16:02:07.925294,0.011,-0.005,1.031,0.21,0.56,1.05
2020-03-10 16:02:07.925327,0.013000000000000001,-0.006,1.032,0.21,0.49,0.98
2020-03-10 16:02:07.925366,0.007,-0.007,1.032,0.14,0.49,1.05
2020-03-10 16:02:07.951358,0.011,-0.006,1.033,0.21,0.56,1.05
2020-03-10 16:02:07.971873,0.012,-0.006,1.03,0.21,0.56,1.05
2020-03-10 16:02:07.982189,0.012,-0.006,1.029,0.14,0.56,1.05
2020-03-10 16:02:07.992446,0.011,-0.006,1.034,0.21,0.49,1.05
2020-03-10 16:02:08.007828,0.013000000000000001,-0.006,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.012998,0.011,-0.006,1.031,0.14,0.56,0.98
2020-03-10 16:02:08.018923,0.012,-0.006,1.031,0.21,0.42,1.05
2020-03-10 16:02:08.024118,0.011,-0.006,1.03,0.21,0.49,1.05
2020-03-10 16:02:08.044565,0.012,-0.007,1.031,0.21,0.49,1.05
2020-03-10 16:02:08.044616,0.012,-0.005,1.029,0.21,0.56,1.05
2020-03-10 16:02:08.049798,0.012,-0.006,1.032,0.21,0.49,1.05
2020-03-10 16:02:08.060156,0.011,-0.006,1.031,0.21,0.49,1.05
